Created_time,URL,Name,Category,Price,Address,Date,OlxDelivery,Is_promoted,Author_from_data,Views,Auth_rating,Photos_number,Description
2021-12-19 20:17:30.280389,https://www.olx.ua/d/obyavlenie/skidka-na-chehol-bamper-nillkin-na-xiaomi-note-2-IDBjm3T.html?sd=1#94a9b76662,Скидка на чехол- бампер Nillkin на Xiaomi Note 2,Телефоны и аксессуары » Аксессуары для телефонов,35,Ровеньки,2021-12-19 17:43:22.135203,True,False,август 2017 г.,8,нет ни одного отзыва,1,"Телефон в отличном состояние, с первого дня эксплуатации был в чехле и защитном стекле. Стекло снял, так как за время использования оно утратило товарный вид.
Корпус целый, есть небольшие царапины, видимые только при очень близком и тщательном рассмотрении.
Оригинальная зарядка была утеряна, поэтому в комплекте аналог, который тоже поддерживает функцию быстрой зарядки.
Главные плюсы данной модели: ёмкая батарея и дизайн.
Оперативная память, ГБ: 6
Встроенная память, ГБ: 128
Процессор: Qualcomm Snapdragon 730G + Adreno 618
Количество ядер: 8
Частота, ГГц: 2,2
Аккумулятор: 5260 мАч (несъемный)
Диагональ, дюймы: 6,47
Разрешение: 2340x1080
Основная камера, Мп: 64 (f/1.89) + 8 (f/2.2) + 5 (f/2.4) + 2 (f/2.4)
Фронтальная камера, Мп: 16 (f/2.48)
Высота, мм: 157,8
Вес, г: 204
Материал крышки/рамки: стекло и пластик"
2021-12-19 20:17:34.736665,https://www.olx.ua/d/obyavlenie/avtomaticheskaya-pompa-nasos-dispenser-vody-xiaomi-youpin-3life-pump-002-IDLzNXR.html?sd=1#94a9b76662;promoted,Автоматическая помпа/насос/диспенсер воды Xiaomi/Youpin 3LIFE Pump 002,Дом и сад » Посуда / кухонная утварь,349,"Одесса, Малиновский",2021-12-19 17:43:30.281012,True,True,ноябрь 2016 г.,242,Отлично,3,"Новые! Оригинал! Запечатанные!

3LIFE Auomatic Water Pump оснащен сенсорной кнопкой. Для начала или завершения подачи воды достаточно легкого касания.
Для автономной работы без привязки к источникам питания помпа оснащена аккумулятором емкостью 650 мАч. Такого запаса энергии автоматической помпе достаточно для прокачки 3-4 больших бутылей. 
А подключение с помощью кабеля Micro-USB позволяет запитать устройство от сетевого адаптера или Power Bank.

Характеристики:
Производитель: 3LIFE/Youpin (Xiaomi);
Модель: Automatic Water Pump 002 (PUMP002);
Совместимость: Бутыли различной ёмкости (4.5/5/7.5/10/11/15/19 л.);
Аккумулятор аккумулятора: 650 мАч;
Материал: ABS, нержавеющая сталь, пищевой силикон;
Размеры: 85*165*170 мм;
Вес: 262 гр.

Комплектация:
- Помпа. 
- Шланг. 
- Кабель Micro-USB.

По всем вопросам писать на ОЛХ или Viber. НЕ ЗВОНИТЬ!"
2021-12-19 20:17:45.134681,https://www.olx.ua/d/obyavlenie/prodam-poco-x3-nfc-IDNFQmJ.html?sd=1#94a9b76662,Продам Poco X3 NFC,Телефоны и аксессуары » Мобильные телефоны / смартфоны,3500,Ровно,2021-12-19 17:43:34.737151,True,False,июнь 2017 г.,120,нет ни одного отзыва,8,"ДЛЯ ОСОБЛИВО ОБДАРОВАНИХ ЛЮДЕЙ УТОЧНЯЮ!!! ПРОДАЖА ТІЛЬКИ НАЛОЖЕНИМ ПЛАТЕЖЕМ НОВА ПОЧТА, АБО НА РУКИ, НІЯКИХ ОЛХ ДОСТАВКА, НЕ ТРАДЬТЕ МІЙ І СВІЙ ЧАС НЕ ТРЕБА СКИДУВАТИ МЕНІ ССИЛКИ З ІНСТРУКЦІЯМИ ОЛХ ДОСТАВКИ И ПОСИЛАННЯ НА ВАЙБЕР І Т.Д.., ЗНАЄМ ЯК ТО РОБИТЬСЯ ..
 Продам Poco X3 NFS в хорошому стані, продається у зв'язку з покупкою PRO версії, телефон куплений в лютому 2021 року, в  ""АЛЛО"" стан як на фото, в комплекті (коробка, рідна 33 вт зарадка, + кабель Type-C,  стандартний комплектний прозорий новий чохол, віддам при зустрічі на руки, або наложеним платежем, ЯКЩО ЦІКАВО, ПИШІТЬ, ДЗВОНИТИ З 18:00 ДО 21:00

Характеристика:
Экран IPS (6.67"", 2400x1080) 
ПроцесорQualcomm Snapdragon 732G (2.3 ГГц) 

 Основная камера 64 Мп (Sony IMX682 / ƒ/1.89 / 1.6μm 4-в-1 Super Pixel / 1/1.73“)
Ультраширокоугольная камера 13 Мп (ƒ/2.2 / 119°)
Макро камера 2 Мп (ƒ/2.4 / 1.75μm / FF (4 см)
Сенсор глубины 2 Мп (ƒ/2.4 / 1.75μm)

Фронтальная камера 20 Мп 
 RAM 6 ГБ / 64 ГБ встроенной памяти 
 3G / LTE / GPS / поддержка 2х СИМ-карт (Nano-SIM) 
Оп.Система Android 11 
Акамулятор 5160 мА*ч

Разъемы

Разъем зарядного устройства
Type-C
Разъем для подключения к ПК
Type-C
Разъем для наушников
3.5 мм

Размеры
Вес, г215
Ширина 76.8 мм
Высота 165.3 мм
Глубина 9.4 мм

Коммуникации
Bluetooth 5.1
NFC
USB Type-C
Wi-Fi
Инфракрасный порт"
2021-12-19 20:17:47.686127,https://www.olx.ua/d/obyavlenie/rabochie-originalnye-naushniki-xiaomi-airdots-earbuds-IDNFQmc.html?sd=1#94a9b76662,Рабочие оригинальные наушники Xiaomi Airdots Earbuds,Аудиотехника » Наушники,200,"Одесса, Киевский",2021-12-19 17:42:45.135655,True,False,октябрь 2021 г.,13,Удовлетворительно,1,"Рабочие оригинальные наушники Xiaomi Airdots Earbuds. Отправлю укрпочтой или новой почтой. Укрпочта бесплатно. 
Почистил, спиртом все обработал."
2021-12-19 20:17:57.936543,https://www.olx.ua/d/obyavlenie/portativnaya-podstavka-dlya-noutbuka-xiaomi-miiiw-black-IDM4Cre.html?sd=1#94a9b76662;promoted,Портативная подставка для ноутбука Xiaomi MIIIW (Black),Ноутбуки и аксессуары » Аксессуары для ноутбуков,200,"Днепр, Соборный",2021-12-19 17:42:47.686917,True,True,июль 2014 г.,744,Отлично,1,"MIIIW Xiaomi Laptop Notebook portable stand – портативная подставка для ноутбука со складной конструкцией, приклеиваемая к корпусу устройства. Разработчики данного аксессуара позаботились о том, чтобы совместить максимально компактные габариты и высокую надежность.

Особенности:
• Для  лэптопов с диагональю 12″-13″
• Самоклеящееся покрытие
• Установка ноутбука под углом 8°
• Вес – 55 грамм

Для чего это нужно?
Подставка для ноутбука позволяет разместить устройство под углом 8° – удобным для набора текста на клавиатуре. Также наличие свободного пространства между лэптопом и поверхностью, на которой он установлен, обеспечивает более эффективный отвод тепла. Благодаря этому ноутбук не будет терять производительность и прослужит дольше.

Компактные габариты.
Забудьте о неуклюжих и громоздких подставках для ноутбуков, которые лишь занимают свободное место на вашем столе. Аксессуар от MIWU может похвастаться необычайной компактностью и крепится напрямую к лэптопу с помощью самоклеящейся поверхности. В сложенном состоянии толщина подставки составляет всего 4,6 мм, а вес – 55 грамм.

Всегда с вами.
Работайте с лэптопом в комфорте не только дома. Благодаря креплению напрямую к корпусу ноутбука вы никогда не забудете взять подставку с собой, отправляясь в деловую поездку или на отдых. Да и потерять аксессуар в таком случае просто невозможно, ведь он приклеен к устройству. Для надежной фиксации поклейку необходимо производить на чистую обезжиренную поверхность.

Стильный дизайн.
Для лучших лэптопов нужны аксессуары соответствующего уровня, которые подчеркнут их премиальность. Как и все устройства экосистемы Xiaomi, подставка для ноутбука получила продуманный дизайн, не перегруженный лишними деталями. Аксессуар выполнен в матовом черном цвете и радует глаз плавными линиями без острых углов."
2021-12-19 20:18:02.242484,https://www.olx.ua/d/obyavlenie/chehol-dlya-telefona-xiaomi-mi-note-10-novyy-ochen-krasivyy-IDJhtx8.html?sd=1#94a9b76662,Чехол для телефона Xiaomi Mi Note 10. Новый. Очень красивый,Телефоны и аксессуары » Аксессуары для телефонов,150,Сумы,2021-12-19 17:41:57.937054,True,False,январь 2018 г.,34,нет ни одного отзыва,8,"Чехол для телефона Xiaomi Mi Note 10. Новый. Очень красивый.
Отправка Укрпочтой, Новой почтой."
2021-12-19 20:18:10.090440,https://www.olx.ua/d/obyavlenie/fitnes-braslet-xiaomi-mi-smart-band-4-original-5-remeshkov-IDL7rCa.html?sd=1#94a9b76662,Фитнес браслет Xiaomi Mi Smart Band 4 (Original) + 5 ремешков,Телефоны и аксессуары » Аксессуары для телефонов,369,"Одесса, Малиновский",2021-12-19 17:41:02.242937,True,False,январь 2018 г.,34,нет ни одного отзыва,7,"Чехол для телефона Xiaomi Mi Note 10. Новый. Очень красивый.
Отправка Укрпочтой, Новой почтой."
2021-12-19 20:18:12.818500,https://www.olx.ua/d/obyavlenie/prodam-orbitrek-xiaomi-merach-IDM5C5F.html?sd=1#94a9b76662,Продам орбитрек Xiaomi (Merach),Спорт / отдых » Атлетика / фитнес,3500,"Киев, Соломенский",2021-12-19 17:40:10.091271,True,False,сентябрь 2020 г.,261,Хорошо,2,"Продам Орбитрек Merach Snail T10 MR-535H серый.
Состояние идеальное, покупал меньше года назад, чтобы легче перенести карантин).
Отдам за 3500 грн, самовывоз в Киеве, Соломенский район."
2021-12-19 20:18:22.210730,https://www.olx.ua/d/obyavlenie/xiaomi-redmi-7-moshenniki-ne-bespokoit-IDNFQ5P.html?sd=1#94a9b76662,Xiaomi Redmi 7 Мошенники не беспокоить,Телефоны и аксессуары » Мобильные телефоны / смартфоны,2200,"Одесса, Киевский",2021-12-19 17:40:12.819009,True,False,декабрь 2021 г.,нет просмотров,нет ни одного отзыва,3,"Продам Ксиоми Редми 7 
В Идеальном состояние 
Комплект Коробка Зарядка Есть Чек
Цена такая потому что Срочно
Все вопросы по телефону и Олх"
2021-12-19 20:18:25.000755,https://www.olx.ua/d/obyavlenie/xiaomi-redmi-note-7-4-128-IDNFQgJ.html?sd=1#94a9b76662,Xiaomi Redmi Note 7 4/128,Телефоны и аксессуары » Мобильные телефоны / смартфоны,3100,Лески,2021-12-19 17:40:22.211176,True,False,сентябрь 2018 г.,37,Удовлетворительно,5,"Xiaomi Redmi Note 7 4/128
Состояние 10/10, все время носился в чехле и в защитном стекле, ни царапины.
Полный комплект кроме блока питания, 2 чехла (комплектный и мною купленный, могу скинуть фото)
Реальному покупателю возможен небольшой торг!"
2021-12-19 20:18:36.275951,https://www.olx.ua/d/obyavlenie/besprovodnaya-mysh-xiaomi-miiiw-IDKFF4h.html?sd=1#94a9b76662;promoted,Беспроводная мышь Xiaomi  Miiiw,Ноутбуки и аксессуары » Аксессуары для ноутбуков,175,"Днепр, Соборный",2021-12-19 17:38:25.001240,True,True,июль 2014 г.,1383,Отлично,3,"Беспроводная мышь Xiaomi Mouse Lite.
Мышка Xiaomi питается от обычной батарейки ААА, ее вес без батарейки - всего 60 грамм, любое ее движение не требует приложения больших усилий, и даже после длительной работы она не вызывает усталости или боли в запястье.
Фото 2 - стоимость: 175 грн.

Беспроводная мышь Xiaomi MiiiW Wireless Office Mouse (MWWM01).
Xiaomi MiiiW Wireless Mouse – беспроводная мышь выполненная в минималистичном деловом стиле, прекрасно впишется в интерьер вашего рабочего места. Мышь имеет симметричный дизайн с противоскользящим покрытием. Корпус производится из пластика ABS, с приятной текстурой, износостойкими и антикоррозийными свойствами. Подключение мыши не требует усилий. USB-приемник 2.4 Ггц подключается напрямую в соответствующий порт вашего компьютера и мышь готова к работе. Не требует драйверов и специальных установок. Встроенный оптический датчик с разрешением 1000 dpi позволяет точно позиционировать курсор, идеально подходит для комфортной работы в среде Windows, Mac OS. Радиус действия 8 метров. В передней части ролика находится кнопка питания. В качестве элементов питания используется две батарейки типа ААА, которые устанавливаются в надежно защищенный пластиковой крышкой батарейный отсек.
Фото 3 - стоимость: 275 грн."
2021-12-19 20:18:46.387137,https://www.olx.ua/d/obyavlenie/xiaomi-redmi-8-4-64-IDNFQs0.html?sd=1#172e36ff41,Xiaomi Redmi 8 4/64,Телефоны и аксессуары » Мобильные телефоны / смартфоны,3000,"Кропивницкий, Фортечный",2021-12-19 17:45:36.649687,True,False,октябрь 2017 г.,22,нет ни одного отзыва,3,"Xiaomi Redmi 8 на 4/64Gb
На 2 нано-симки
Камера 12+2 
Состояние идеальное, коробка, зарядка, чехол"
2021-12-19 20:18:49.197296,https://www.olx.ua/d/obyavlenie/robot-pylesos-neato-xv-14ne-ecovacs-deebot-xiaomi-IDKp9YJ.html?sd=1#172e36ff41,робот пылесос Neato xv-14(не Ecovacs Deebot Xiaomi),Техника для дома » Пылесосы,2000,"Киев, Подольский",2021-12-19 17:45:46.387872,True,False,август 2008 г.,606,Хорошо,5,"Продам американский робот пылесос Neato XV-14 с лазерной навигацией. Робот почищен, обслужен. Переведен на литий-ион.стоят новые аккумуляторы и щётка. В комплекте робот, база,. В роботе есть функция планировщика на кождый день недели.Торг"
2021-12-19 20:18:52.049457,https://www.olx.ua/d/obyavlenie/xiaomi-mi11-lite-5g-8-128-IDNFQpJ.html?sd=1#172e36ff41,Xiaomi Mi11 Lite 5g 8/128,Телефоны и аксессуары » Мобильные телефоны / смартфоны,8500,"Николаев, Корабельный",2021-12-19 17:44:49.197749,True,False,июнь 2016 г.,18,Хорошо,5,"Продаю смартфон Xiaomi Mi11 Lite 5G 8/128 Gb.
В идеальном состоянии, с первого дня в чехле и плёнке. В пользовании пол года, на гарантии ещё.
Комплект:
1 х телефон
1 х зарядное устройство (блочек 33W + кабель)
3 х чехла
4 х качественные гидрогелевые плёнки на экран
1 х коробка 
Продажа в Николаеве или ОЛХ доставка по Украине.

Характеристики:
ОС: Android 11
Оперативная память, ГБ: 8
Встроенная память, ГБ: 128
Слот расширения: есть
Тип SIM-карты: Nano-SIM
Количество SIM-карточек: 2 или 1 + карта памяти
Процессор: Qualcomm Snapdragon 780G + Adreno 642
Количество ядер: 8
Частота, GHz: 2х2.4 + 6x1.8
Аккумулятор:	4250 мАч
Диагональ, дюймы:	6,55
Разрешение экрана:	2400x1080
Основная камера, Мп:	64 (f / 1.79) + 8 (f / 2.2) + 5 (f / 2.4)
Фронтальная камера, Мп:	20 (f/2.4)
Высота, мм:	160,5
Вес, г:	159
Материал крышки/рамки:	стекло"
2021-12-19 20:19:01.270948,https://www.olx.ua/d/obyavlenie/xiaomi-dedmi-note-7-IDNFQoS.html?sd=1#172e36ff41,Xiaomi Dedmi Note 7,Телефоны и аксессуары » Мобильные телефоны / смартфоны,2250,"Киев, Днепровский",2021-12-19 17:43:52.049936,True,False,январь 2021 г.,нет просмотров,нет ни одного отзыва,5,Смартфон Xiaomi Redmi Note 7 4/64g. Miui 12.5 Android 10. Робочий. Б/у. Два чохли+зарядка. Самовивіз.
2021-12-19 20:19:04.218609,https://www.olx.ua/d/obyavlenie/xiaomi-mi-note-10-lite-6-128gb-black-IDNFQol.html?sd=1#172e36ff41,Xiaomi Mi Note 10 Lite 6/128GB Black,Телефоны и аксессуары » Мобильные телефоны / смартфоны,7000,Мариуполь,2021-12-19 17:43:01.271425,True,False,август 2017 г.,9,нет ни одного отзыва,8,"Телефон в отличном состояние, с первого дня эксплуатации был в чехле и защитном стекле. Стекло снял, так как за время использования оно утратило товарный вид.
Корпус целый, есть небольшие царапины, видимые только при очень близком и тщательном рассмотрении.
Оригинальная зарядка была утеряна, поэтому в комплекте аналог, который тоже поддерживает функцию быстрой зарядки.
Главные плюсы данной модели: ёмкая батарея и дизайн.
Оперативная память, ГБ: 6
Встроенная память, ГБ: 128
Процессор: Qualcomm Snapdragon 730G + Adreno 618
Количество ядер: 8
Частота, ГГц: 2,2
Аккумулятор: 5260 мАч (несъемный)
Диагональ, дюймы: 6,47
Разрешение: 2340x1080
Основная камера, Мп: 64 (f/1.89) + 8 (f/2.2) + 5 (f/2.4) + 2 (f/2.4)
Фронтальная камера, Мп: 16 (f/2.48)
Высота, мм: 157,8
Вес, г: 204
Материал крышки/рамки: стекло и пластик"
2021-12-19 20:19:07.518782,https://www.olx.ua/d/obyavlenie/skidka-na-chehol-bamper-nillkin-na-xiaomi-note-2-IDBjm3T.html?sd=1#172e36ff41,Скидка на чехол- бампер Nillkin на Xiaomi Note 2,Телефоны и аксессуары » Аксессуары для телефонов,35,Ровеньки,2021-12-19 17:43:04.219085,True,False,август 2013 г.,791,нет ни одного отзыва,1,Бампер - накладка черного цвета из поликарбоната. Только Ровеньки в рублях 100 руб
2021-12-19 20:19:18.369891,https://www.olx.ua/d/obyavlenie/avtomaticheskaya-pompa-nasos-dispenser-vody-xiaomi-youpin-3life-pump-002-IDLzNXR.html?sd=1#172e36ff41;promoted,Автоматическая помпа/насос/диспенсер воды Xiaomi/Youpin 3LIFE Pump 002,Дом и сад » Посуда / кухонная утварь,349,"Одесса, Малиновский",2021-12-19 17:43:07.519261,True,True,ноябрь 2016 г.,243,Отлично,3,"Новые! Оригинал! Запечатанные!

3LIFE Auomatic Water Pump оснащен сенсорной кнопкой. Для начала или завершения подачи воды достаточно легкого касания.
Для автономной работы без привязки к источникам питания помпа оснащена аккумулятором емкостью 650 мАч. Такого запаса энергии автоматической помпе достаточно для прокачки 3-4 больших бутылей. 
А подключение с помощью кабеля Micro-USB позволяет запитать устройство от сетевого адаптера или Power Bank.

Характеристики:
Производитель: 3LIFE/Youpin (Xiaomi);
Модель: Automatic Water Pump 002 (PUMP002);
Совместимость: Бутыли различной ёмкости (4.5/5/7.5/10/11/15/19 л.);
Аккумулятор аккумулятора: 650 мАч;
Материал: ABS, нержавеющая сталь, пищевой силикон;
Размеры: 85*165*170 мм;
Вес: 262 гр.

Комплектация:
- Помпа. 
- Шланг. 
- Кабель Micro-USB.

По всем вопросам писать на ОЛХ или Viber. НЕ ЗВОНИТЬ!"
2021-12-19 20:19:22.214322,https://www.olx.ua/d/obyavlenie/prodam-poco-x3-nfc-IDNFQmJ.html?sd=1#172e36ff41,Продам Poco X3 NFC,Телефоны и аксессуары » Мобильные телефоны / смартфоны,3500,Ровно,2021-12-19 17:43:18.370365,True,False,июнь 2017 г.,121,нет ни одного отзыва,8,"ДЛЯ ОСОБЛИВО ОБДАРОВАНИХ ЛЮДЕЙ УТОЧНЯЮ!!! ПРОДАЖА ТІЛЬКИ НАЛОЖЕНИМ ПЛАТЕЖЕМ НОВА ПОЧТА, АБО НА РУКИ, НІЯКИХ ОЛХ ДОСТАВКА, НЕ ТРАДЬТЕ МІЙ І СВІЙ ЧАС НЕ ТРЕБА СКИДУВАТИ МЕНІ ССИЛКИ З ІНСТРУКЦІЯМИ ОЛХ ДОСТАВКИ И ПОСИЛАННЯ НА ВАЙБЕР І Т.Д.., ЗНАЄМ ЯК ТО РОБИТЬСЯ ..
 Продам Poco X3 NFS в хорошому стані, продається у зв'язку з покупкою PRO версії, телефон куплений в лютому 2021 року, в  ""АЛЛО"" стан як на фото, в комплекті (коробка, рідна 33 вт зарадка, + кабель Type-C,  стандартний комплектний прозорий новий чохол, віддам при зустрічі на руки, або наложеним платежем, ЯКЩО ЦІКАВО, ПИШІТЬ, ДЗВОНИТИ З 18:00 ДО 21:00

Характеристика:
Экран IPS (6.67"", 2400x1080) 
ПроцесорQualcomm Snapdragon 732G (2.3 ГГц) 

 Основная камера 64 Мп (Sony IMX682 / ƒ/1.89 / 1.6μm 4-в-1 Super Pixel / 1/1.73“)
Ультраширокоугольная камера 13 Мп (ƒ/2.2 / 119°)
Макро камера 2 Мп (ƒ/2.4 / 1.75μm / FF (4 см)
Сенсор глубины 2 Мп (ƒ/2.4 / 1.75μm)

Фронтальная камера 20 Мп 
 RAM 6 ГБ / 64 ГБ встроенной памяти 
 3G / LTE / GPS / поддержка 2х СИМ-карт (Nano-SIM) 
Оп.Система Android 11 
Акамулятор 5160 мА*ч

Разъемы

Разъем зарядного устройства
Type-C
Разъем для подключения к ПК
Type-C
Разъем для наушников
3.5 мм

Размеры
Вес, г215
Ширина 76.8 мм
Высота 165.3 мм
Глубина 9.4 мм

Коммуникации
Bluetooth 5.1
NFC
USB Type-C
Wi-Fi
Инфракрасный порт"
2021-12-19 20:19:29.859303,https://www.olx.ua/d/obyavlenie/rabochie-originalnye-naushniki-xiaomi-airdots-earbuds-IDNFQmc.html?sd=1#172e36ff41,Рабочие оригинальные наушники Xiaomi Airdots Earbuds,Аудиотехника » Наушники,200,"Одесса, Киевский",2021-12-19 17:42:22.214814,True,False,июнь 2017 г.,121,нет ни одного отзыва,1,"ДЛЯ ОСОБЛИВО ОБДАРОВАНИХ ЛЮДЕЙ УТОЧНЯЮ!!! ПРОДАЖА ТІЛЬКИ НАЛОЖЕНИМ ПЛАТЕЖЕМ НОВА ПОЧТА, АБО НА РУКИ, НІЯКИХ ОЛХ ДОСТАВКА, НЕ ТРАДЬТЕ МІЙ І СВІЙ ЧАС НЕ ТРЕБА СКИДУВАТИ МЕНІ ССИЛКИ З ІНСТРУКЦІЯМИ ОЛХ ДОСТАВКИ И ПОСИЛАННЯ НА ВАЙБЕР І Т.Д.., ЗНАЄМ ЯК ТО РОБИТЬСЯ ..
 Продам Poco X3 NFS в хорошому стані, продається у зв'язку з покупкою PRO версії, телефон куплений в лютому 2021 року, в  ""АЛЛО"" стан як на фото, в комплекті (коробка, рідна 33 вт зарадка, + кабель Type-C,  стандартний комплектний прозорий новий чохол, віддам при зустрічі на руки, або наложеним платежем, ЯКЩО ЦІКАВО, ПИШІТЬ, ДЗВОНИТИ З 18:00 ДО 21:00

Характеристика:
Экран IPS (6.67"", 2400x1080) 
ПроцесорQualcomm Snapdragon 732G (2.3 ГГц) 

 Основная камера 64 Мп (Sony IMX682 / ƒ/1.89 / 1.6μm 4-в-1 Super Pixel / 1/1.73“)
Ультраширокоугольная камера 13 Мп (ƒ/2.2 / 119°)
Макро камера 2 Мп (ƒ/2.4 / 1.75μm / FF (4 см)
Сенсор глубины 2 Мп (ƒ/2.4 / 1.75μm)

Фронтальная камера 20 Мп 
 RAM 6 ГБ / 64 ГБ встроенной памяти 
 3G / LTE / GPS / поддержка 2х СИМ-карт (Nano-SIM) 
Оп.Система Android 11 
Акамулятор 5160 мА*ч

Разъемы

Разъем зарядного устройства
Type-C
Разъем для подключения к ПК
Type-C
Разъем для наушников
3.5 мм

Размеры
Вес, г215
Ширина 76.8 мм
Высота 165.3 мм
Глубина 9.4 мм

Коммуникации
Bluetooth 5.1
NFC
USB Type-C
Wi-Fi
Инфракрасный порт"
2021-12-19 20:19:33.734747,https://www.olx.ua/d/obyavlenie/portativnaya-podstavka-dlya-noutbuka-xiaomi-miiiw-black-IDM4Cre.html?sd=1#172e36ff41;promoted,Портативная подставка для ноутбука Xiaomi MIIIW (Black),Ноутбуки и аксессуары » Аксессуары для ноутбуков,200,"Днепр, Соборный",2021-12-19 17:42:29.859905,True,True,июль 2014 г.,745,Отлично,1,"MIIIW Xiaomi Laptop Notebook portable stand – портативная подставка для ноутбука со складной конструкцией, приклеиваемая к корпусу устройства. Разработчики данного аксессуара позаботились о том, чтобы совместить максимально компактные габариты и высокую надежность.

Особенности:
• Для  лэптопов с диагональю 12″-13″
• Самоклеящееся покрытие
• Установка ноутбука под углом 8°
• Вес – 55 грамм

Для чего это нужно?
Подставка для ноутбука позволяет разместить устройство под углом 8° – удобным для набора текста на клавиатуре. Также наличие свободного пространства между лэптопом и поверхностью, на которой он установлен, обеспечивает более эффективный отвод тепла. Благодаря этому ноутбук не будет терять производительность и прослужит дольше.

Компактные габариты.
Забудьте о неуклюжих и громоздких подставках для ноутбуков, которые лишь занимают свободное место на вашем столе. Аксессуар от MIWU может похвастаться необычайной компактностью и крепится напрямую к лэптопу с помощью самоклеящейся поверхности. В сложенном состоянии толщина подставки составляет всего 4,6 мм, а вес – 55 грамм.

Всегда с вами.
Работайте с лэптопом в комфорте не только дома. Благодаря креплению напрямую к корпусу ноутбука вы никогда не забудете взять подставку с собой, отправляясь в деловую поездку или на отдых. Да и потерять аксессуар в таком случае просто невозможно, ведь он приклеен к устройству. Для надежной фиксации поклейку необходимо производить на чистую обезжиренную поверхность.

Стильный дизайн.
Для лучших лэптопов нужны аксессуары соответствующего уровня, которые подчеркнут их премиальность. Как и все устройства экосистемы Xiaomi, подставка для ноутбука получила продуманный дизайн, не перегруженный лишними деталями. Аксессуар выполнен в матовом черном цвете и радует глаз плавными линиями без острых углов."
2021-12-19 20:19:44.562736,https://www.olx.ua/d/obyavlenie/chehol-dlya-telefona-xiaomi-mi-note-10-novyy-ochen-krasivyy-IDJhtx8.html?sd=1#172e36ff41,Чехол для телефона Xiaomi Mi Note 10. Новый. Очень красивый,Телефоны и аксессуары » Аксессуары для телефонов,150,Сумы,2021-12-19 17:41:33.735455,True,False,январь 2018 г.,35,нет ни одного отзыва,8,"Чехол для телефона Xiaomi Mi Note 10. Новый. Очень красивый.
Отправка Укрпочтой, Новой почтой."
2021-12-19 20:19:47.354086,https://www.olx.ua/d/obyavlenie/fitnes-braslet-xiaomi-mi-smart-band-4-original-5-remeshkov-IDL7rCa.html?sd=1#172e36ff41,Фитнес браслет Xiaomi Mi Smart Band 4 (Original) + 5 ремешков,Телефоны и аксессуары » Аксессуары для телефонов,369,"Одесса, Малиновский",2021-12-19 17:41:44.563188,True,False,февраль 2015 г.,1274,нет ни одного отзыва,7,"Mi Smart Band 4 — больше движения, больше жизни! Теперь с цветным дисплеем и встроенным пульсометром!
Настало время изменить себя:
* Цветной сенсорный дисплей AMOLED (уведомления приложений, звонков и сообщений)
* Трекинг активности и плавания (водостойкость на глубине до 50 м*, 3-осевой акселерометр, 3-осевой гироскоп)
* До 20 дней работы на одном заряде** (одного заряда аккумулятора хватит на 20 дней использования)
* Мониторинг состояния здоровья (постоянный мониторинг пульса и трекинг сна)

* Водостойкость на глубине до 50 м. Водостойкость браслета соответствует стандарту GB/T 30106-2013. Испытания были проведены Национальным центром по надзору и контролю за качеством часов. Номер отчета о водостойкости браслета Mi Smart Band 4: QT1902005.
** Mi Smart Band 4 работает до 20 дней от одного полного заряда аккумулятора в соответствии с испытаниями, проведенными лабораторией Huami в следующих условиях: выбраны настройки браслета по умолчанию, 30 минут автоматического мониторинга пульса, получение 100 уведомлений в день, 2 установленных будильника в день, вибрация в течение 5 минут, 10 нажатий сенсорной кнопки в день и синхронизация данных с приложением один раз в день. Фактические результаты могут немного отличаться из-за различий в окружающей среде, способах использования и настроек.
Ещё прекраснее
Еще более широкий и красочный вид прямо на вашем запястье. Абсолютно новый цветной сенсорный дисплей AMOLED. Еще ярче и на 39.9% больше в сравнении с дисплеем браслета Mi Band 3. Просмотр уведомлений о входящих вызовах, сообщениях, приложений, а также управление воспроизведением музыки. Пусть ваши руки будут свободны от ненужных мелочей.
Ещё больше мотивации
Ваш личный тренер, который всегда рядом с вами:
* Во время упражнений с канатом Mi Smart Band 4 отслеживает частоту сердечных сокращений и подсчитывает количество сожженных калорий
* Отслеживание вашего темпа и количества шагов
* Распознавание до 5 стилей плавания, регистрация 12 видов данных, включая темп гребли и количество гребков
* Запись 5 основных видов данных поможет улучшить эффективность ваших тренировок
* Следите за вашим пульсом в режиме реального времени, чтобы следить за эффективностью тренировок, когда вы поднимаетесь по крутому склону или просто мчитесь по городским улицам

Ещё энергичнее
Отслеживание качества сна поможет вам быть бодрее в течение дня. Точный анализ привычек сна в быстрой и медленной фазах, а также мониторинг пульса помогут вам проанализировать качество вашего сна. А легкая вибрация поможет вам проснуться ранним утром.
Ещё сильнее
Постоянный мониторинг вашего пульса позволяет следить за состоянием здоровья. Браслет будет оповещать вас о слишком высоком пульсе. Напоминания о разминке никогда не позволят вам засиживаться слишком долго.
Ещё выносливее
До 20 дней использования от одного полного заряда аккумулятора."
